ts,open,high,low,close,volume
2017-03-23,1039.3,1055.0,1018.0,1032.7,19321.737052239965
2017-03-24,1032.7,1034.6,928.0,942.13,43525.11623355001
2017-03-25,942.14,981.0,888.2,972.17,46012.43192404002
2017-03-26,972.17,1006.0,950.1,968.9,33261.23717014002
2017-03-27,969.0,1046.9,960.1,1042.7,31918.34553246
2017-03-28,1042.8,1068.9,1016.2,1044.7,25249.28777688
2017-03-29,1044.3,1059.0,1008.5,1041.8,22321.19137680998
2017-03-30,1041.7,1053.5,1021.2,1041.2,24804.75744172
2017-03-31,1041.2,1089.4,1035.0,1081.5,27501.30773207002
2017-04-01,1081.3,1106.9,1070.0,1093.5,16999.277987839992
2017-04-02,1093.3,1118.2,1080.9,1107.5,20419.58344985003
2017-04-03,1107.6,1159.9,1107.5,1150.1,30421.877520929986
2017-04-04,1150.2,1165.6,1124.0,1145.8,21160.722922039968
2017-04-05,1145.7,1146.7,1111.2,1140.4,22550.24327962999
2017-04-06,1140.5,1206.4,1140.3,1191.5,32172.397749899992
2017-04-07,1191.5,1209.0,1176.7,1196.6,20436.906783469993
2017-04-08,1196.4,1202.9,1171.0,1188.1,11020.461002709997
2017-04-09,1188.1,1226.9,1179.4,1215.9,16311.4410083
2017-04-10,1216.3,1229.9,1208.0,1220.3,11550.768440050002
2017-04-11,1220.2,1244.7,1209.1,1235.6,9556.439375789998
2017-04-12,1236.0,1244.3,1221.0,1227.4,12009.368223669993
2017-04-13,1227.4,1235.3,1163.3,1186.9,19137.280504000042
2017-04-14,1189.2,1219.2,1184.0,1206.8,12312.66932656999
2017-04-15,1206.7,1215.0,1190.0,1193.3,9146.272308279991
2017-04-16,1194.0,1217.6,1190.1,1212.0,4501.301401119999
2017-04-17,1212.5,1247.0,1202.0,1240.0,15156.762211520037
2017-04-18,1240.0,1274.8,1237.0,1265.4,16135.94720927
2017-04-19,1265.2,1272.0,1254.3,1260.5,7585.4744602899955
2017-04-20,1260.5,1326.9,1259.9,1308.5,15619.652942869994
2017-04-21,1308.5,1333.1,1307.0,1327.0,7996.062820699998
2017-04-22,1327.0,1354.9,1290.0,1346.4,12373.810204859989
2017-04-23,1345.4,1359.0,1336.0,1355.2,7747.284952559996
2017-04-24,1355.3,1359.6,1325.0,1345.0,7914.957403949997
2017-04-25,1345.0,1378.5,1342.1,1371.1,8274.250318140002
2017-04-26,1372.1,1411.7,1362.3,1400.0,11805.385004280002
2017-04-27,1399.3,1449.7,1392.5,1440.3,10395.022921870006
2017-04-28,1440.5,1447.0,1366.0,1415.6,14015.439509389988
2017-04-29,1415.9,1439.5,1400.1,1423.6,8767.247284409996
2017-04-30,1425.4,1443.7,1400.1,1435.0,8518.9989198
2017-05-01,1435.3,1560.0,1432.0,1533.0,22304.387760470003
2017-05-02,1533.0,1604.6,1473.0,1558.5,16733.947597399998
2017-05-03,1560.0,1627.0,1541.9,1619.0,17068.490279990012
2017-05-04,1619.6,1702.0,1519.0,1607.1,31487.73394596001
2017-05-05,1607.2,1665.9,1505.0,1545.1,32641.027046369996
2017-05-06,1545.0,1605.1,1540.1,1597.0,14017.366899999995
2017-05-07,1597.0,1632.5,1575.1,1619.9,13909.046775469995
2017-05-08,1620.0,1715.0,1618.9,1703.5,19909.47185590998
2017-05-09,1703.4,1815.0,1695.1,1760.0,31202.81048676996
2017-05-10,1760.0,1817.4,1722.3,1796.9,18622.848445549957
2017-05-11,1796.1,1908.1,1763.6,1853.9,24389.694941910024
2017-05-12,1855.0,1864.8,1700.2,1735.0,21397.597524210007
2017-05-13,1733.7,1825.0,1666.0,1819.5,16604.125800199978
2017-05-14,1820.6,1852.4,1775.2,1827.3,11331.549394940008
2017-05-15,1827.3,1830.4,1719.0,1772.0,15744.126195149967
2017-05-16,1772.0,1795.1,1728.0,1786.2,9553.876843989989
2017-05-17,1785.4,1894.0,1766.3,1870.0,15843.528665689984
2017-05-18,1870.0,1954.6,1861.0,1941.5,12907.314442379997
2017-05-19,1941.9,2000.0,1925.0,1966.5,23001.542772589968
2017-05-20,1966.5,2072.2,1962.9,2059.3,21690.022393169977
2017-05-21,2059.3,2099.1,2000.1,2026.6,17221.878675099997
2017-05-22,2027.0,2222.2,1978.0,2087.3,57242.11459686012
2017-05-23,2087.3,2264.2,2060.0,2249.6,22521.559138049997
2017-05-24,2249.2,2444.9,2246.1,2395.5,29621.0278430399
2017-05-25,2395.5,2690.0,2141.1,2268.1,55155.58771399013
2017-05-26,2268.2,2477.0,2007.0,2125.9,39695.54803574014
2017-05-27,2126.0,2210.8,1810.0,1980.2,47142.41211277996
2017-05-28,1979.9,2194.4,1950.0,2056.9,25758.38871187996
2017-05-29,2056.8,2249.8,1990.0,2207.4,16457.501961289974
2017-05-30,2207.0,2265.0,2080.1,2146.7,21448.63349514998
2017-05-31,2146.8,2241.0,2000.0,2191.8,21235.80538278999
2017-06-01,2191.60075499,2368.2,2187.3,2312.0,18959.512933679965
2017-06-02,2311.9,2408.0,2262.8,2405.9,12549.64323151998
2017-06-03,2404.7,2481.2,2347.6,2461.0,10767.98190593
2017-06-04,2461.6,2498.0,2365.0,2488.2,11880.383420389997
2017-06-05,2488.2,2649.5,2480.0,2636.9,15390.903184739982
2017-06-06,2636.7,2899.7,2620.0,2844.6,42687.66878995011
2017-06-07,2844.7,2850.0,2600.1,2644.0,22094.39852705
2017-06-08,2644.1,2789.5,2527.0,2781.5,16977.816088949974
2017-06-09,2783.2,2849.8,2763.9,2809.0,9521.116767050005
2017-06-10,2809.0,2890.5,2711.1,2806.0,16167.315725079976
2017-06-11,2810.6,3003.0,2793.4,2941.8,19034.136814980047
2017-06-12,2938.8,2962.2,2284.4,2569.6,48340.94768842007
2017-06-13,2569.0,2730.0,2528.1,2677.1,23172.058883920006
2017-06-14,2677.1,2722.42278245,2280.0,2394.3,34717.773839670204
2017-06-15,2393.3,2455.0,2046.0,2377.5,55839.127993739996
2017-06-16,2378.7,2487.0,2257.8,2437.5,22402.387928530014
2017-06-17,2437.5,2636.9,2368.1,2610.1,16637.617542640008
2017-06-18,2610.0,2640.0,2420.0,2491.4,19988.156662169982
2017-06-19,2491.5,2593.9,2480.0,2582.0,13719.302503619994
2017-06-20,2582.0,2780.0,2568.2,2714.5,20548.879169090047
2017-06-21,2713.6,2760.0,2572.3,2624.4,24534.642259479933
2017-06-22,2621.9,2709.0,2554.8,2672.8,15181.549108029996
2017-06-23,2672.8,2726.0,2652.0,2674.9,8139.412745509995
2017-06-24,2673.1,2700.0,2452.86920686,2502.6,16770.84545232
2017-06-25,2504.9,2595.0,2368.3,2483.3,18137.88200398
2017-06-26,2483.0,2510.4,2258.7,2393.6,36367.69575763003
2017-06-27,2393.5,2524.0,2207.8,2521.2,33486.18233724004
2017-06-28,2521.2,2566.8,2403.2,2518.2,21827.31364704998
2017-06-29,2518.5,2537.8,2424.0,2472.4,12961.952367799997
2017-06-30,2472.3,2511.1,2404.0,2420.6,10401.102935329991
2017-07-01,2420.6,2441.0,2291.0,2346.2,15078.963517869988
2017-07-02,2346.1,2476.3,2302.0,2445.1,12034.388468489986
2017-07-03,2445.1,2587.4,2416.2,2524.0,16140.026722850018
2017-07-04,2525.7,2628.6,2511.0,2579.9,15748.26775487997
2017-07-05,2579.9,2619.0,2477.9,2598.6,13534.22090134001
2017-07-06,2598.5,2607.1,2546.0,2593.2,9831.80500857
2017-07-07,2592.9,2598.8,2447.0,2479.3,17684.018760299972
2017-07-08,2479.4,2542.6,2436.1,2542.0,9695.566666249997
2017-07-09,2542.0,2555.7,2470.8,2477.9,7783.1580035499965
2017-07-10,2480.5,2499.9,2236.6,2318.3,28087.998054260082
2017-07-11,2318.3,2375.0,2182.0,2283.8,33052.190441699924
2017-07-12,2285.5,2397.0,2190.0,2375.6,21670.260484449955
2017-07-13,2374.2,2400.0,2293.1,2330.1,18420.253033519937
2017-07-14,2330.1,2345.6,2138.0,2206.5,27737.40511138005
2017-07-15,2206.5,2210.1,1975.1,1978.6,41756.103340639995
2017-07-16,1978.5,2051.1,1826.2,1925.0,53021.70937327
2017-07-17,1925.0,2223.5,1923.2,2220.0,40491.974021450005
2017-07-18,2220.0,2380.2,2139.0,2302.8,44173.71437714
2017-07-19,2300.4,2400.0,2213.9,2253.4,35723.087349819994
2017-07-20,2253.3,2922.0,2253.3,2865.1,83576.70120792
2017-07-21,2874.4,2890.0,2615.0,2659.0,57421.33484214
2017-07-22,2659.7,2917.0,2642.8,2844.7,35233.48963492
2017-07-23,2844.7,2877.5,2655.0,2750.1,35184.98212472001
2017-07-24,2749.2,2812.0,2707.1,2769.7,20704.178086359996
2017-07-25,2769.7,2790.1,2417.0,2560.9,56100.38383885
2017-07-26,2560.9,2612.0,2404.0,2527.73811996,34182.491787770006
2017-07-27,2527.73811996,2682.2,2511.0,2664.6,31351.538025050002
2017-07-28,2664.6,2820.0,2655.5,2784.8,40535.16793338
2017-07-29,2784.9,2794.2,2662.0,2713.1,24269.793779419997
2017-07-30,2713.3,2760.0,2582.9,2748.2,34957.05960447
2017-07-31,2748.2,2883.5,2694.4,2854.3,27572.201083120006
2017-08-01,2854.1,2902.2,2604.0,2731.3,42307.80919836999
2017-08-02,2731.9,2758.0,2610.0,2702.0,23762.217343430006
2017-08-03,2702.2,2820.0,2698.0,2790.3,16855.03770022
2017-08-04,2790.4,2876.0,2762.1,2860.0,18994.721001079997
2017-08-05,2860.0,3339.5,2853.3,3252.3,50558.240846090004
2017-08-06,3252.3,3315.5,3155.8,3232.1,16949.87411874
2017-08-07,3232.0,3440.0,3190.0,3396.0,24533.436635509992
2017-08-08,3395.9,3483.8,3340.0,3415.0,31720.31264697
2017-08-09,3415.0,3430.0,3235.1,3340.4,26260.31204254
2017-08-10,3340.3,3447.0,3310.0,3405.0,19129.999386959997
2017-08-11,3404.9,3695.0,3380.0,3643.4,26420.381885469993
2017-08-12,3642.4,3970.1,3589.5,3866.2,37660.6403351
2017-08-13,3865.7,4190.0,3834.2,4061.6,48212.99471928999
2017-08-14,4061.0,4330.3,3951.0,4320.8,34185.630606830004
2017-08-15,4321.0,4430.0,3832.5,4151.8,64111.034479919996
2017-08-16,4151.9,4405.0,3925.1,4386.4,35292.3092464
2017-08-17,4386.3,4492.3,4152.0,4263.0,40307.037203010004
2017-08-18,4262.9,4360.0,3954.0,4090.1,46806.57023528
2017-08-19,4090.1,4187.0,3907.0,4145.0,41765.2743971
2017-08-20,4145.1,4199.9,3975.1,4063.1,25124.9456383
2017-08-21,4059.6,4094.7,3951.0,3998.2,26586.219072740005
2017-08-22,3997.6,4141.9,3599.0,4081.9,61727.79500617999
2017-08-23,4083.9,4255.2,4045.0,4130.2,27484.377363839994
2017-08-24,4130.8,4381.0,4089.9,4322.1,22041.11871118
2017-08-25,4322.1,4464.2,4250.0,4351.5,27756.988485339996
2017-08-26,4351.4,4364.0,4240.7,4340.4,14795.77225415
2017-08-27,4341.5,4406.7,4304.4,4332.8,11162.926155860003
2017-08-28,4333.8,4395.5,4175.0,4385.1,21224.246675060003
2017-08-29,4385.2,4648.8,4325.1,4587.1,32703.08252724
2017-08-30,4587.1,4643.0,4481.0,4568.0,17065.10090642
2017-08-31,4568.0,4749.9,4566.9,4718.3,18467.69958321
2017-09-01,4718.2,4936.9,4660.0,4907.7,28785.25415936
2017-09-02,4909.2,4970.0,4400.1,4532.3,54967.19887223
2017-09-03,4534.3,4699.9,4331.0,4598.5,33548.78863131
2017-09-04,4598.0,4611.6,4052.0,4205.0,59087.37648570999
2017-09-05,4207.5,4471.0,3900.1,4375.0,57726.33956083999
2017-09-06,4375.0,4633.7,4352.4,4595.8,38993.89335346001
2017-09-07,4592.6,4675.0,4455.1,4613.7,23131.929734910005
2017-09-08,4613.6,4694.9,4105.0,4304.0,60942.902374790014
2017-09-09,4304.1,4395.2,4151.0,4315.9,31108.572661829996
2017-09-10,4315.4,4330.0,3974.1,4233.9,45876.53276484999
2017-09-11,4233.5,4383.2,4123.0,4198.7,30897.420908810003
2017-09-12,4200.5,4379.0,4050.0,4149.4,40047.82707946999
2017-09-13,4149.4,4160.0,3731.7,3849.7,71503.22762066
2017-09-14,3849.7,3917.2,3204.7,3235.3,127510.72380642999
2017-09-15,3235.4,3809.0,2980.4,3697.1,183116.68152974005
2017-09-16,3697.0,3875.0,3511.1,3681.5,70752.12868081001
2017-09-17,3679.6,3782.0,3465.1,3666.6,37038.53669508999
2017-09-18,3666.9,4119.0,3666.9,4084.4,58978.69285366001
2017-09-19,4084.3,4114.0,3836.2,3892.2,47749.583388060004
2017-09-20,3892.6,4049.0,3829.0,3872.4,33241.55770898999
2017-09-21,3874.8,3905.0,3560.0,3596.7,56944.211721
2017-09-22,3600.0,3748.0,3490.0,3602.3,49235.111474460005
2017-09-23,3597.9,3808.7,3555.0,3779.6,25640.092971309994
2017-09-24,3779.3,3783.0,3615.5,3654.7,20883.294001830003
2017-09-25,3654.4,3977.0,3653.7,3930.1,40157.86230585
2017-09-26,3930.0,3985.0,3838.0,3881.5,21401.215209120004
2017-09-27,3881.7,4229.5,3876.7,4209.7,48624.86920721
2017-09-28,4207.5,4269.0,4120.0,4190.0,36575.28207875
2017-09-29,4190.0,4245.0,4024.4,4168.0,38941.76643093
2017-09-30,4167.6,4397.0,4160.0,4367.1,31498.770096650005
2017-10-01,4367.1,4424.0,4248.6,4404.3,29229.55963961
2017-10-02,4404.3,4482.0,4359.0,4400.2,29071.34483179
2017-10-03,4400.2,4439.9,4210.1,4310.6,28542.156807169995
2017-10-04,4309.6,4359.2,4174.3,4215.9,26370.959004329998
2017-10-05,4215.9,4372.3,4133.0,4312.0,25368.414981629998
2017-10-06,4311.9,4425.8,4282.2,4370.0,25931.89802114
2017-10-07,4370.0,4505.0,4309.0,4435.6,17423.88598883
2017-10-08,4435.9,4632.4,4416.3,4611.9,29834.38489802
2017-10-09,4611.8,4879.8,4551.0,4782.3,48928.09769134
2017-10-10,4782.3,4940.0,4716.4,4777.7,42701.37345587001
2017-10-11,4777.1,4881.4,4715.0,4824.9,28908.1259726
2017-10-12,4824.9,5445.0,4815.0,5440.0,79502.85493293
2017-10-13,5440.0,5920.0,5369.4,5636.8,99110.62453184002
2017-10-14,5636.8,5857.4,5564.3,5833.5,36810.98518561
2017-10-15,5834.9,5877.0,5450.0,5713.9,57475.739774450005
2017-10-16,5712.1,5810.0,5570.0,5764.8,31410.434272060003
2017-10-17,5764.7,5779.0,5511.0,5597.1,31906.14997324999
2017-10-18,5597.2,5597.9,5114.0,5567.0,69045.87052165999
2017-10-19,5568.1,5744.0,5505.5,5694.2,38038.56929783
2017-10-20,5694.1,6088.4,5603.3,5983.8,61777.295926679995
2017-10-21,5983.7,6199.9,5862.8,6005.1,53487.98776008999
2017-10-22,6005.9,6075.0,5705.0,5981.3,50572.76526313001
2017-10-23,5982.4,6055.0,5621.0,5907.3,67056.95351285
2017-10-24,5907.3,5907.3,5457.4,5510.0,64024.86703180001
2017-10-25,5510.0,5746.9,5365.3,5724.1,44825.34909819
2017-10-26,5724.2,5966.6,5667.5,5890.0,42724.28100852999
2017-10-27,5889.9,6020.0,5681.0,5759.7,39712.73376073
2017-10-28,5759.8,5864.0,5632.0,5720.3,26663.071590069998
2017-10-29,5719.7,6345.0,5660.0,6150.0,61967.82683327999
2017-10-30,6150.0,6239.0,6006.2,6130.0,33217.40463982001
2017-10-31,6127.9,6481.5,6082.5,6455.1,38821.10919356
2017-11-01,6455.0,6739.9,6344.5,6739.6,57203.787341810006
2017-11-02,6739.2,7350.0,6707.3,7018.8,97337.20072213
2017-11-03,7018.8,7448.0,6917.0,7132.0,62939.214417250005
2017-11-04,7132.0,7530.0,6930.1,7369.9,48598.07207096
2017-11-05,7370.0,7598.0,7272.0,7366.7,46299.95494806
2017-11-06,7365.6,7440.0,6911.0,6956.5,63265.491951749995
2017-11-07,6955.2,7220.0,6948.0,7102.0,37539.624345439996
2017-11-08,7102.1,7899.9,6977.4,7446.1,97303.17504447
2017-11-09,7446.0,7450.0,7000.0,7126.4,50139.52313385
2017-11-10,7126.4,7324.0,6405.0,6541.2,88416.47311225999
2017-11-11,6545.0,6789.0,6163.2,6302.7,72841.28594996998
2017-11-12,6299.0,6469.6,5400.2,5810.7,172712.47105986002
2017-11-13,5810.0,6682.0,5780.0,6476.5,110443.62309468
2017-11-14,6476.6,6689.5,6301.0,6590.0,49482.760290469996
2017-11-15,6590.0,7319.0,6589.9,7265.84095228,71616.02683285001
2017-11-16,7263.5,8020.0,7091.0,7865.2,85873.80990599001
2017-11-17,7867.3,8040.0,7505.0,7675.9,75935.97736375999
2017-11-18,7674.1,7867.8,7412.0,7773.3,40707.78063388
2017-11-19,7773.2,8130.0,7650.0,8052.7,39114.0810318
2017-11-20,8052.6,8315.0,7925.0,8248.8,38281.50492472
2017-11-21,8249.0,8380.0,7755.6,8096.9,71852.37085306001
2017-11-22,8096.8,8310.0,8055.0,8230.0,28861.36763085
2017-11-23,8230.1,8268.0,7970.0,7977.1,32131.52906014
2017-11-24,7977.73459081,8352.1,7871.0,8191.7,42835.90659100001
2017-11-25,8189.5,8770.0,8131.6,8753.4,44275.607592550004
2017-11-26,8753.6,9495.0,8746.9,9305.1,67602.72955089
2017-11-27,9306.6,9771.0,9231.0,9723.6,66630.21890773001
2017-11-28,9722.9,9999.0,9580.8,9892.1,47105.997124160014
2017-11-29,9895.2,11441.0,9000.0,9766.1,182839.74930586998
2017-11-30,9766.1,10542.0,8801.0,9907.0,129048.05557504998
2017-12-01,9907.0,10950.0,9370.1,10860.0,84144.85318579002
2017-12-02,10861.0,11190.0,10621.0,10880.0,49703.71905393
2017-12-03,10881.0,11874.0,10161.0,11162.0,93064.39457651
2017-12-04,11161.0,11600.0,10718.0,11599.0,63775.71081871999
2017-12-05,11598.0,11961.0,11405.0,11592.0,48903.69405379
2017-12-06,11591.0,13599.0,11590.0,13509.0,83645.05680739
2017-12-07,13509.0,16649.0,13139.0,16609.0,141223.19309258997
2017-12-08,16608.0,17171.0,13722.0,15822.0,124038.79159750002
2017-12-09,15843.0,16300.0,13010.0,14661.0,77819.3270952
2017-12-10,14679.0,15741.0,12730.63686141,14960.0,107144.81058981999
2017-12-11,14939.0,17450.0,14927.0,16753.0,78076.86384992
2017-12-12,16753.0,17579.0,16210.0,16972.0,52085.93457029001
2017-12-13,16968.0,17293.0,15632.0,16171.0,62874.06664855
2017-12-14,16176.0,16999.0,15851.0,16384.0,45731.174456010005
2017-12-15,16384.0,18111.0,16349.0,17569.0,63123.65764636
2017-12-16,17569.0,19550.0,17050.0,19210.0,48267.950664079995
2017-12-17,19209.0,19891.0,18622.0,18960.0,51803.97212888001
2017-12-18,18956.0,19175.0,18010.0,18928.0,53568.53299659
2017-12-19,18924.0,18987.0,16400.0,17345.0,66651.94721902
2017-12-20,17344.0,17709.0,15500.0,16425.0,82156.93475162
2017-12-21,16425.0,17333.0,14801.0,15645.0,65594.82857516999
2017-12-22,15645.0,15842.42999525,10700.0,13173.0,178636.96590218996
2017-12-23,13173.0,14999.0,12521.0,14035.0,59929.24368394
2017-12-24,14036.0,14050.0,11600.0,13477.0,72382.27824946
2017-12-25,13503.0,14278.0,12675.0,13633.0,45609.51553933001
2017-12-26,13634.0,16060.0,13531.0,15680.0,63432.82131218001
2017-12-27,15680.0,16494.0,14454.0,15375.0,54988.92117595
2017-12-28,15374.0,15468.0,13145.0,14323.0,72902.77821839
2017-12-29,14324.0,15131.0,13826.0,14304.0,47997.44310276999
2017-12-30,14304.0,14417.0,11651.0,12384.0,75442.16785566
2017-12-31,12385.0,14210.0,12166.0,13769.0,43270.251293559995
2018-01-01,13763.0,13893.0,12777.0,13376.0,29564.92955226
2018-01-02,13375.0,15500.0,12795.0,14722.0,56192.952729419994
2018-01-03,14717.0,15428.83091885,14500.0,15150.0,38358.373452259984
2018-01-04,15150.0,15422.15785315,14060.0,15159.0,46479.98264263998
2018-01-05,15159.0,17105.0,14725.0,16911.0,54627.60106518
2018-01-06,16912.0,17252.0,16251.0,17169.0,29616.485247589997
2018-01-07,17165.0,17178.0,15712.0,16215.35727958,30838.084960889995
2018-01-08,16213.0,16329.0,13755.0,14906.0,64952.71702253
2018-01-09,14911.0,15355.0,14122.0,14425.0,43436.35912279
2018-01-10,14429.0,14901.0,13300.0,14900.0,57332.646138510005
2018-01-11,14900.0,14999.0,12639.0,13254.0,71695.39341684
2018-01-12,13253.0,14100.0,12751.0,13794.0,37423.47346585
2018-01-13,13790.0,14580.0,13750.0,14199.0,29006.201950270002
2018-01-14,14192.0,14393.0,12874.34212454,13558.0,35602.023274520005
2018-01-15,13554.0,14356.0,13300.0,13601.0,33507.90572264999
2018-01-16,13602.0,13617.0,9940.0,11065.0,131832.52144202002
2018-01-17,11065.0,11497.0,9231.1,11108.0,132246.81650433998
2018-01-18,11113.0,11904.0,10515.0,11030.0,85205.02453748001
2018-01-19,11031.0,11900.0,10647.0,11476.0,48550.299985549995
2018-01-20,11477.0,13017.0,11407.0,12731.0,46302.63241255
2018-01-21,12731.0,12732.0,11015.0,11514.0,53624.386814319994
2018-01-22,11513.0,11900.0,10009.0,10779.0,66353.71775118
2018-01-23,10779.0,11427.0,9900.0,10811.0,63851.927781210004
2018-01-24,10812.0,11557.88958366,10430.0,11391.0,43857.62788588
2018-01-25,11390.0,11734.0,10845.0,11147.0,34411.83155151
2018-01-26,11147.0,11700.0,10276.0,11070.0,56747.00561351001
2018-01-27,11069.0,11689.0,10800.0,11458.0,34400.30046139
2018-01-28,11458.0,12190.0,11390.0,11828.0,29622.624501280003
2018-01-29,11835.0,11975.0,11070.0,11217.81768538,25648.29835264
2018-01-30,11217.81768538,11250.0,9860.4,10171.0,61285.95988123999
2018-01-31,10171.0,10414.0,9760.0,10267.0,43232.31052510999
2018-02-01,10268.0,10336.0,8941.0,9181.0,78778.32009414
2018-02-02,9181.0,9213.0,7960.0,8890.9,123340.81540421002
2018-02-03,8890.0,9499.0,8180.0,9225.06926588,51910.03301381
2018-02-04,9223.9,9410.0,7809.0,8185.2,74417.19860811
2018-02-05,8185.2,8380.0,6651.0,6946.6,131291.80006036
2018-02-06,6948.6,7880.0,6000.0,7678.8,192767.51589836
2018-02-07,7677.2,8488.9,7175.1,7586.9,106698.95836063
2018-02-08,7585.0,8648.9,7565.0,8239.7,77616.13731752998
2018-02-09,8239.8,8750.0,7724.9,8678.1,63038.203327669995
2018-02-10,8679.1,9074.9,8151.3,8563.0,68145.76424786
2018-02-11,8563.0,8570.0,7851.0,8069.3,52226.575721339985
2018-02-12,8070.7,9000.0,8069.57681296,8902.9,51386.551071609996
2018-02-13,8902.8,8952.9,8313.52192073,8511.6,39510.97625897
2018-02-14,8512.1,9489.0,8512.1,9455.5,50355.10445747
2018-02-15,9452.8,10176.0,9338.0,9996.0,67559.44509757002
2018-02-16,9996.0,10271.0,9670.0,10162.0,43868.12020493
2018-02-17,10161.0,11084.0,10049.0,11062.0,52814.53068791001
2018-02-18,11062.0,11250.0,10122.0,10400.0,69821.77417196998
2018-02-19,10399.0,11250.0,10308.0,11172.0,50701.38956789
2018-02-20,11172.0,11788.0,11100.0,11211.0,60919.59904305
2018-02-21,11212.0,11239.0,10200.0,10450.0,76960.87306870002
2018-02-22,10451.0,10915.0,9740.0,9826.5,71231.49169419998
2018-02-23,9826.4,10395.0,9583.1,10144.0,59075.59463977999
2018-02-24,10143.0,10500.0,9350.3,9666.3,55697.19406066999
2018-02-25,9665.6,9840.0,9280.4,9583.0,30561.64547224
2018-02-26,9579.0,10439.0,9359.9,10320.0,45959.25163133
2018-02-27,10321.0,10888.0,10125.0,10582.0,39700.54163029
2018-02-28,10583.0,11065.0,10261.0,10315.0,43849.47217569999
2018-03-01,10314.0,11095.0,10210.0,10908.0,33869.22445966
2018-03-02,10920.0,11189.0,10762.0,11024.0,28855.828629480002
2018-03-03,11025.0,11530.0,11025.0,11454.95955159,30650.73751883
2018-03-04,11454.0,11549.0,11050.0,11500.0,28076.337662069996
2018-03-05,11500.0,11700.0,11356.0,11402.0,27673.458625130002
2018-03-06,11402.0,11411.0,10567.0,10720.0,44204.34909730999
2018-03-07,10719.0,10899.0,9400.0,9910.6,75229.1298207
2018-03-08,9910.5,10112.0,9025.0,9300.0,67737.89183318999
2018-03-09,9300.0,9428.0,8342.0,9216.2,98209.14736199
2018-03-10,9216.1,9506.4,8670.9,8769.9,52532.10288514
2018-03-11,8772.5,9729.0,8428.0,9527.7,70479.03366867
2018-03-12,9525.9,9900.0,8770.0,9130.2,67584.63439056999
2018-03-13,9130.2,9482.4,8822.0,9135.2,61535.84281183998
2018-03-14,9136.0,9439.6,7916.0,8176.0,78853.59717724999
2018-03-15,8175.6,8418.0,7665.1,8250.1,82546.41156329999
2018-03-16,8249.5,8604.5,7902.0,8250.0,56404.93713158
2018-03-17,8250.0,8367.0,7728.1,7845.0,48918.44713816
2018-03-18,7838.6,8300.0,7240.0,8200.3,88941.82113807999
2018-03-19,8200.3,8717.0,8085.7,8600.2,73251.92027749
2018-03-20,8600.2,9040.0,8305.1,8899.7,54284.58176604
2018-03-21,8899.8,9177.5,8752.0,8888.2,42887.78508745001
2018-03-22,8888.3,9095.92211691,8450.0,8699.3,54388.37095066998
2018-03-23,8697.5,8917.6,8271.1,8914.4,44941.306225119995
2018-03-24,8917.2,9050.3,8460.0,8522.6,44193.740545930006
2018-03-25,8521.6,8674.4,8364.8,8445.0,30645.032827069997
2018-03-26,8445.1,8499.1,7835.9,8131.12312438,56392.58119403
2018-03-27,8134.0,8210.0,7716.6,7784.6,50399.25537628001
2018-03-28,7784.7,8120.2,7702.1,7936.0,35076.69583199
2018-03-29,7936.1,7973.0,6883.0,7094.0,77417.33236497
2018-03-30,7094.0,7269.0,6533.0,6840.4,108209.35704737
2018-03-31,6840.4,7222.0,6780.06217933,6925.4,68024.05162900999
2018-04-01,6925.3,7035.1,6425.1,6816.6,54925.64706135
2018-04-02,6816.7,7132.0,6769.4,7053.3,45018.58755876999
2018-04-03,7053.4,7509.7,7019.9,7405.6,49859.146966030006
2018-04-04,7405.6,7422.0,6670.0,6786.0,53718.82875796999
2018-04-05,6785.9,6938.0,6564.9,6769.0,45852.05082436
2018-04-06,6770.4,6864.0,6500.2,6610.0,42142.63100790999
2018-04-07,6610.3,7080.0,6599.9,6892.6,40604.309922090004
2018-04-08,6892.62150518,7127.0,6883.0,7023.9,29326.296492530004
2018-04-09,7023.9,7189.0,6611.0,6770.1,75966.61404985
2018-04-10,6770.1,6897.4,6650.0,6837.1,26152.806871969995
2018-04-11,6836.1,7017.4,6794.0,6943.1,29543.21336051
2018-04-12,6943.1,8087.0,6753.0,7912.0,94578.84574316
2018-04-13,7911.9,8240.0,7739.1,7886.9,59903.05842061
2018-04-14,7889.2,8185.0,7820.5,8005.90324308,26520.471684129996
2018-04-15,8007.13719858,8458.8,7997.2,8357.5,31903.36342453999
2018-04-16,8357.4,8415.5,7900.3,8056.2,37557.99053678
2018-04-17,8056.2,8185.0,7823.0,7888.9,28238.53189988
2018-04-18,7888.9,8237.2,7870.5,8171.0,29561.232990159995
2018-04-19,8172.7,8297.4,8032.2,8273.0,29215.281093700003
2018-04-20,8273.6,8937.5,8219.0,8865.4,50910.48764687999
2018-04-21,8863.3,9069.0,8616.0,8912.5,39569.362597249994
2018-04-22,8912.4,9048.2,8751.08522139,8791.4,31444.63142715
2018-04-23,8791.4,9011.0,8769.0,8940.0,23257.404696979997
2018-04-24,8940.3,9745.0,8929.9,9646.8,60351.43639340001
2018-04-25,9646.9,9767.4,8765.1,8869.2,74563.78705265
2018-04-26,8867.4,9308.0,8652.2,9269.9,43219.82518379999
2018-04-27,9268.9,9381.1,8888.6,8920.1,30153.536243959996
2018-04-28,8920.1,9500.0,8750.0,9345.7,45082.68295706999
